name,Return,α,β,σu,σr
شلرد,7.288428324697755,-1.3751582906696285,1.1653424172686038,14.249018705842705,18.225808930074248
شلعاب,1.5958345910051313,-0.4572280780635939,0.8026900000422457,18.664769698183786,19.97111666551265
شنفت,10.141129032258064,0.11800084356830082,0.8710588367924879,13.24202600777767,15.315269625631942
شوينده,15.29182476716109,7.401185618508036,0.30366316193769916,18.3150372630406,18.838631439451632
شيراز,105.6383701188455,0.014019822692307615,1.072986527571854,11.178121898000832,14.860477511351718
شيران,6.618510158013544,-0.6176620221710446,0.7624554597112496,13.528402615623849,15.174083796758827
شپارس,5.36983553951063,1.8100013617870407,0.45155432764972186,17.642110751638317,18.092567876200974
شپاس,-0.14582705634227178,-1.6311865923815763,1.13993597402266,16.870593192791432,20.554281311478817
شپاكسا,12.527566113850291,0.37438525980948,0.4116308538470367,12.020604372699848,12.562673753202219
شپديس,2.6733543359310232,0.2439784814428813,0.8977544619370034,8.902331866224255,12.547534488988179
شپنا,5.133528980190755,-1.1703989228621134,1.5820506463173944,11.852444437842369,18.751616156874555
شگل,8.44372574385511,0.7903367642504712,0.3568509402501592,13.548507955825324,13.911772027273313
صايند,-0.06157311807771729,-1.5529986626985914,-0.0001700667455784297,4.035723450035373,4.035723921733016
صنوين,9.763447079236553,0.015207383872563953,0.5823348280743369,2.8814464455417834,6.860382916407464
غاذر,30.68421052631579,2.0151447805923537,0.3809643785188307,19.88091234374321,20.1834736033959
غالبر,2.8567335243553007,0.9040090323919063,0.5881177505111057,17.89724257794122,18.67748124497298
غبشهر,5.940916620651573,1.1198073679531317,0.5795658262729675,12.562126242407514,13.608368699427174
غبهنوش,8.049917056250942,0.09423260127032837,0.6728426522680805,12.48685670334791,13.91619637004609
غدام,24.95230263157895,2.1199262109853527,0.601389970891064,18.130984777717696,18.948064320353243
غدشت,159.60340098738342,1.6806029911982294,0.6438665017772132,15.830220509306471,16.57499361031926
غديس,4.530576679340938,3.3558899993638343,0.27564428800781005,21.305759162967433,21.595750743983988
غسالم,1.8588661037394452,2.4438276158206684,-0.01942123617153528,17.096447661378456,17.09733840507227
غشاذر,1.870014575327945,0.03131389709865169,0.8357163380542287,18.975335971081698,20.570253996563228
غشان,28.58938407611417,1.1768252260448608,0.7194384667211688,20.14252635236865,21.138966245618896
غشصفا,15.859772604223064,2.6420804457938747,0.4582193864212468,15.192023634952612,15.73489954742317
غشهد,6.2631578947368425,0.24007938664321365,0.5264559742673972,12.928974763516127,13.765944749034457
غشهداب,2.5306930693069307,1.8749908616380746,0.7982954959009629,17.437747860041448,20.181660545259323
غشوكو,1.0804545454545456,3.347135530500516,0.4829750127433663,20.858269119799978,21.499759916671287
غصينو,1.412619612921793,1.629526662050035,1.0301644630374363,19.585551839119375,22.07451056981016
غفارس,2.7098976109215016,2.934895791786464,0.3976181118213229,17.135078610255977,17.617101587804598
غمارگ,17.520446096654275,0.7180426741267086,0.8430703390270764,17.38894356637856,18.98017087018332
غمهرا,25.41395908543923,2.835023467620348,0.4874582520880239,16.839172518327352,17.461465361616064
غمينو,1.4972308757355486,0.800938916648195,0.45965284684133956,16.13939446164214,16.88734549417624
غنوش,53.78844862323707,2.736905776139916,1.2462783224517149,20.391047558431833,23.836276491187714
غيوان,5.114,2.165972021982951,0.1993547778366853,20.0670730676773,20.19626280984463
غپآذر,8.44638362141299,4.947167120620456,0.33512065866777013,20.48862639175034,21.01412065125331
غپاك,6.10091743119266,0.13379413235366402,0.9031849332869621,12.199084932788436,14.646339831495792
غپينو,4.639931740614334,0.9394493452256152,0.871248825908445,18.34659408000222,19.91574816775397
غچين,30.20747164776518,1.3358447742604938,0.3845134570769737,12.850079752903842,13.337777857264577
غگرجي,6.204081632653061,1.9122258844627547,0.3112797774729346,12.472602515638172,12.77489136720726
غگل,-0.0774526678141136,1.2554603198089156,0.3744567852041308,11.023037704037247,11.536764680687982
غگلستا,0.9185311284046692,4.8036233438773,0.09688595670996464,18.848708774887086,18.88713198315786
غگلپا,4.717693236714976,1.1143511653390628,0.39100415732840443,15.211332732697917,16.013063720661627
فاذر,116.38853503184713,1.8244978734630488,0.8724894812866298,20.714520265593347,22.18396802203106
فاراك,30.362126245847175,0.21366290602309623,1.008472035238198,17.708655348247422,19.932257066091857
فارس,2.1747821629933366,-0.03617404037549049,1.0323320231202378,8.128119470394383,13.472797209140257
فاسمين,22.12019425333873,-1.1200302120285164,0.9999073374337274,13.547106326119488,16.187604702064743
فافزا,20.037435456110156,5.898941076396698,0.16658236213135608,18.635525931551253,18.757041722054808
فالوم,14.905239179954442,4.7641872104200695,0.5268143701763106,20.87997925979297,21.677469280062986
فاما,8.972640218878249,-0.7699288672283884,0.700072822792773,13.18795293296669,14.571000341839666
فاهواز,36.031657355679705,1.8131322308210245,1.0214494580080786,24.682987538840287,27.67526823992978
فايرا,0.30527970279345573,1.1586229014834464,0.6967977153941675,17.155228025112482,18.51745535060943
فباهنر,59.253583241455345,0.2835931661836638,1.089610672748463,15.78898977568253,18.5012183799541
فبيرا,3.6745454545454543,5.464378031530181,0.5723306588544431,26.401778421822325,27.1835887040071
فجام,37.37118754055808,1.4660551574046645,0.5078241151729207,12.176528139591861,13.004750387994893
فجر,71.0618556701031,2.043962607299059,0.42989761796231946,12.441018476168251,13.032900324444892
فخاس,11.288686605981795,0.06604946613570828,0.6696539291964703,12.314056339522834,13.674698618274698
فخوز,8.166863905325444,-0.4162673089274724,0.8681631740419624,8.73864064075211,11.671900518116326
فرآور,17.947804473902238,0.9526381150793415,0.7895277866219079,16.373078295721314,17.80045124226068
فروس,5.719319562575942,0.10188967375549952,0.549378392271981,14.146824650723856,14.964471442019747
فزرين,1.5337184757249194,-0.4022013161828757,0.8371495608442204,15.403596286402452,17.62345366110353
فسا,2.81625,0.3686068709751634,0.5943198764422161,17.653607923801083,18.87512778708274
فسديد,52.231412230532335,1.699552030941802,0.3762068484036983,25.407798112813786,25.76265075871369
فسرب,211.92786421499292,0.8350479551235402,1.0754154129557496,14.25043782178133,17.156582139918207
فسلير,14.183428571428571,8.543398399120367,0.1831450946670522,30.247195436022146,30.337345356518885
فسپا,12.68389780154486,-1.0312646741123461,0.9250049433487358,13.03734077588031,15.433533125216126
فلات,3.4762228260869565,0.1972927955128707,0.638319213725713,14.498727168329685,16.035392853083817
